Version,Relative path,LOC,LOC added,Avg LOC added,Max LOC added,Churn,Avg churn,Max churn,Avg chg set,Max chg set,Num. of authors,Num. of revs.,Buggy
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/KryoValuesSerializer.java,41,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/SerializableSerializer.java,44,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/SerializationFactory.java,207,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/types/ArrayListSerializer.java,15,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/types/HashMapSerializer.java,15,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/types/HashSetSerializer.java,15,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/serialization/types/ListDelegateSerializer.java,15,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/IMultiSchemableSpout.java,6,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/ISchemableSpout.java,7,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/ISpout.java,88,0,0,0,0,0,0,0,0,0,0,yes
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/ISpoutOutputCollector.java,12,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/ISpoutWaitStrategy.java,17,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/MultiScheme.java,11,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/NothingEmptyEmitStrategy.java,14,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/RawMultiScheme.java,21,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/RawScheme.java,15,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/Scheme.java,11,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/SchemeAsMultiScheme.java,24,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,120,31,5,11,-132,-22,2,8,14,1,6,yes
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/SleepSpoutWaitStrategy.java,24,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/spout/SpoutOutputCollector.java,117,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/state/IStateSpout.java,12,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/state/IStateSpoutOutputCollector.java,5,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/state/ISubscribedState.java,8,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/state/ISynchronizeOutputCollector.java,7,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/state/StateSpoutOutputCollector.java,11,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/state/SynchronizeOutputCollector.java,13,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/GeneralTopologyContext.java,181,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/IBolt.java,67,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/IErrorReporter.java,5,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/IMetricsContext.java,14,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/IOutputCollector.java,15,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/OutputCollector.java,208,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,228,90,9,29,-213,-21,5,5,14,3,10,yes
0.9.0.1,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,249,0,0,0,0,0,0,0,0,0,0,yes
0.9.0.1,storm-core/src/jvm/backtype/storm/task/WorkerTopologyContext.java,89,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/AckFailDelegate.java,8,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/AckFailMapTracker.java,35,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/AckTracker.java,35,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/BatchNumberList.java,55,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/BatchProcessWord.java,22,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/BatchRepeatA.java,31,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/BoltTracker.java,25,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/CompleteTopologyParam.java,50,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/CountingBatchBolt.java,38,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/CountingCommitBolt.java,40,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/FeederSpout.java,83,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/FixedTuple.java,25,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/FixedTupleSpout.java,162,46,23,23,40,20,20,1,1,2,2,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/IdentityBolt.java,25,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/KeyedCountingBatchBolt.java,44,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/KeyedCountingCommitterBolt.java,7,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/KeyedSummingBatchBolt.java,44,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/MemoryTransactionalSpout.java,164,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/MemoryTransactionalSpoutMeta.java,21,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/MkClusterParam.java,40,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/MkTupleParam.java,34,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/MockedSources.java,43,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/NGrouping.java,33,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/NonRichBoltTracker.java,34,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/OpaqueMemoryTransactionalSpout.java,169,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/PrepareBatchBolt.java,35,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/SpoutTracker.java,88,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestAggregatesCounter.java,46,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestConfBolt.java,45,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestGlobalCount.java,43,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestJob.java,24,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestKryoDecorator.java,14,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestPlannerBolt.java,28,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestPlannerSpout.java,68,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestSerObject.java,20,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestWordCounter.java,44,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TestWordSpout.java,69,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TrackedTopology.java,17,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/testing/TupleCaptureBolt.java,66,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/BaseConfigurationDeclarer.java,37,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/BasicBoltExecutor.java,50,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/BasicOutputCollector.java,45,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/BoltDeclarer.java,5,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/ComponentConfigurationDeclarer.java,12,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/FailedException.java,19,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/IBasicBolt.java,16,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/IBasicOutputCollector.java,9,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/IComponent.java,27,0,0,0,0,0,0,0,0,0,0,no
0.9.0.1,storm-core/src/jvm/backtype/storm/topology/IRichBolt.java,12,0,0,0,0,0,0,0,0,0,0,no
