ID,Size,Predicted,Actual
695,108,0.5541401,NO
715,108,0.5541401,NO
46,48,0.24573381,NO
155,48,0.24573381,NO
194,48,0.24573381,NO
223,48,0.24573381,NO
265,48,0.24573381,NO
466,48,0.24573381,NO
603,48,0.24573381,NO
1009,48,0.24573381,NO
1090,48,0.24573381,NO
1116,48,0.24573381,NO
1135,48,0.24573381,NO
1242,48,0.24573381,NO
1256,48,0.24573381,NO
1279,48,0.24573381,NO
1409,48,0.24573381,NO
1421,48,0.24573381,NO
1497,48,0.24573381,NO
248,41,0.20512822,NO
435,41,0.20512822,NO
449,41,0.20512822,NO
485,41,0.20512822,NO
511,41,0.20512822,NO
521,41,0.20512822,NO
552,41,0.20512822,NO
645,41,0.20512822,NO
702,41,0.20512822,NO
1010,41,0.20512822,NO
1081,41,0.20512822,NO
1255,41,0.20512822,NO
1285,41,0.20512822,NO
1341,41,0.20512822,NO
1453,41,0.20512822,NO
1502,41,0.20512822,NO
1513,41,0.20512822,NO
1554,41,0.20512822,NO
1556,41,0.20512822,NO
23,77,0.37086093,NO
65,77,0.37086093,NO
66,77,0.37086093,NO
262,77,0.37086093,YES
841,77,0.37086093,NO
1021,77,0.37086093,NO
1319,77,0.37086093,NO
1495,77,0.37086093,NO
679,118,0.55223876,NO
886,118,0.55223876,NO
909,118,0.55223876,NO
1535,118,0.55223876,NO
1551,118,0.55223876,NO
187,81,0.37323946,NO
189,81,0.37323946,NO
209,81,0.37323946,NO
220,81,0.37323946,NO
288,81,0.37323946,YES
381,81,0.37323946,YES
497,81,0.37323946,YES
515,81,0.37323946,NO
675,81,0.37323946,NO
682,81,0.37323946,NO
713,81,0.37323946,NO
977,81,0.37323946,NO
1515,81,0.37323946,NO
121,50,0.22872342,NO
148,50,0.22872342,NO
276,50,0.22872342,NO
429,50,0.22872342,NO
460,50,0.22872342,NO
590,50,0.22872342,NO
591,50,0.22872342,NO
627,50,0.22872342,NO
925,50,0.22872342,NO
944,50,0.22872342,NO
1057,50,0.22872342,NO
1297,50,0.22872342,NO
1337,50,0.22872342,NO
1392,50,0.22872342,NO
1547,50,0.22872342,NO
11,64,0.28820962,NO
30,64,0.28820962,NO
71,64,0.28820962,NO
159,64,0.28820962,NO
246,64,0.28820962,NO
354,64,0.28820962,NO
396,64,0.28820962,NO
528,64,0.28820962,NO
714,64,0.28820962,NO
844,64,0.28820962,NO
1045,64,0.28820962,NO
1048,64,0.28820962,NO
1049,64,0.28820962,NO
1197,64,0.28820962,NO
1467,64,0.28820962,NO
32,70,0.31468534,NO
289,70,0.31468534,NO
291,70,0.31468534,NO
342,70,0.31468534,NO
425,70,0.31468534,YES
548,70,0.31468534,YES
719,70,0.31468534,NO
910,70,0.31468534,NO
89,56,0.2453988,YES
119,56,0.2453988,NO
237,56,0.2453988,NO
315,56,0.2453988,NO
491,56,0.2453988,NO
503,56,0.2453988,NO
558,56,0.2453988,NO
568,56,0.2453988,NO
602,56,0.2453988,NO
890,56,0.2453988,NO
903,56,0.2453988,NO
990,56,0.2453988,NO
1050,56,0.2453988,NO
1055,56,0.2453988,NO
1140,56,0.2453988,NO
1177,56,0.2453988,NO
1209,56,0.2453988,NO
1272,56,0.2453988,NO
1287,56,0.2453988,NO
409,160,0.68749994,NO
587,160,0.68749994,NO
1211,160,0.68749994,NO
728,234,0.9999998,NO
402,235,0.9999998,NO
490,235,0.9999998,YES
1106,236,0.9999998,NO
1395,238,0.9999998,NO
1061,240,0.9999998,NO
169,86,0.3497268,NO
310,86,0.3497268,NO
433,86,0.3497268,NO
669,86,0.3497268,NO
1155,86,0.3497268,NO
1520,86,0.3497268,NO
631,248,0.9999999,YES
280,249,0.9999999,NO
131,45,0.17915311,NO
356,45,0.17915311,NO
605,45,0.17915311,NO
606,45,0.17915311,NO
725,45,0.17915311,NO
924,45,0.17915311,NO
971,45,0.17915311,NO
1012,45,0.17915311,NO
1150,45,0.17915311,NO
1232,45,0.17915311,NO
1420,45,0.17915311,NO
44,98,0.37606838,NO
141,98,0.37606838,NO
357,98,0.37606838,NO
437,98,0.37606838,YES
567,98,0.37606838,NO
578,98,0.37606838,NO
981,98,0.37606838,NO
532,262,0.9999999,NO
934,262,0.9999999,NO
1531,262,0.9999999,NO
226,263,0.9999999,NO
1431,267,0.9999999,NO
3,198,0.7391304,NO
394,198,0.7391304,NO
444,198,0.7391304,YES
978,219,0.8148147,NO
1546,219,0.8148147,NO
1033,269,0.9999999,NO
674,270,0.9999999,NO
901,273,0.9999999,NO
92,53,0.19382024,NO
219,53,0.19382024,NO
545,53,0.19382024,NO
697,53,0.19382024,NO
869,53,0.19382024,NO
923,53,0.19382024,NO
1005,53,0.19382024,NO
1018,53,0.19382024,NO
1139,53,0.19382024,NO
1182,53,0.19382024,NO
1271,53,0.19382024,NO
1276,53,0.19382024,NO
1286,53,0.19382024,NO
1433,53,0.19382024,NO
1475,53,0.19382024,NO
1523,53,0.19382024,NO
76,31,0.113101915,NO
132,31,0.113101915,NO
165,31,0.113101915,NO
236,31,0.113101915,NO
347,31,0.113101915,NO
471,31,0.113101915,NO
483,31,0.113101915,NO
616,31,0.113101915,NO
707,31,0.113101915,NO
721,31,0.113101915,NO
867,31,0.113101915,NO
881,31,0.113101915,NO
894,31,0.113101915,NO
927,31,0.113101915,NO
929,31,0.113101915,NO
931,31,0.113101915,NO
948,31,0.113101915,NO
1040,31,0.113101915,NO
1072,31,0.113101915,NO
1075,31,0.113101915,NO
1104,31,0.113101915,NO
1149,31,0.113101915,NO
1158,31,0.113101915,NO
1160,31,0.113101915,NO
1161,31,0.113101915,NO
1203,31,0.113101915,NO
1226,31,0.113101915,NO
1245,31,0.113101915,NO
1248,31,0.113101915,NO
1296,31,0.113101915,NO
1317,31,0.113101915,NO
1340,31,0.113101915,NO
1487,31,0.113101915,NO
73,36,0.13043481,NO
74,36,0.13043481,NO
134,36,0.13043481,NO
164,36,0.13043481,NO
181,36,0.13043481,NO
185,36,0.13043481,NO
231,36,0.13043481,NO
301,36,0.13043481,NO
338,36,0.13043481,NO
463,36,0.13043481,NO
520,36,0.13043481,NO
612,36,0.13043481,YES
658,36,0.13043481,NO
683,36,0.13043481,NO
996,36,0.13043481,NO
1169,36,0.13043481,NO
1183,36,0.13043481,NO
1247,36,0.13043481,NO
1252,36,0.13043481,NO
1263,36,0.13043481,NO
1333,36,0.13043481,NO
1373,36,0.13043481,NO
184,104,0.37500003,NO
295,104,0.37500003,NO
1036,104,0.37500003,NO
1230,104,0.37500003,YES
1215,173,0.6078431,NO
445,285,0.9999997,YES
730,286,0.9999999,YES
740,286,0.9999999,NO
221,83,0.2820513,NO
299,83,0.2820513,NO
348,83,0.2820513,NO
350,83,0.2820513,NO
618,83,0.2820513,NO
723,83,0.2820513,NO
898,83,0.2820513,NO
1157,83,0.2820513,NO
1162,83,0.2820513,YES
1521,83,0.2820513,NO
95,171,0.5274725,NO
282,171,0.5274725,NO
1324,171,0.5274725,YES
1385,171,0.5274725,NO
1026,172,0.5274725,NO
1067,172,0.5274725,NO
447,38,0.114814825,NO
455,38,0.114814825,NO
457,38,0.114814825,NO
507,38,0.114814825,NO
509,38,0.114814825,NO
849,38,0.114814825,NO
916,38,0.114814825,NO
926,38,0.114814825,NO
1094,38,0.114814825,NO
1126,38,0.114814825,NO
1131,38,0.114814825,NO
1228,38,0.114814825,NO
1257,38,0.114814825,NO
1260,38,0.114814825,NO
1275,38,0.114814825,NO
1294,38,0.114814825,NO
1327,38,0.114814825,NO
1451,38,0.114814825,NO
1491,38,0.114814825,NO
1548,38,0.114814825,YES
1549,38,0.114814825,NO
103,42,0.12541257,NO
151,42,0.12541257,NO
191,42,0.12541257,NO
313,42,0.12541257,NO
400,42,0.12541257,NO
432,42,0.12541257,YES
513,42,0.12541257,NO
994,42,0.12541257,NO
1004,42,0.12541257,NO
1008,42,0.12541257,NO
1079,42,0.12541257,NO
1117,42,0.12541257,NO
1122,42,0.12541257,NO
1125,42,0.12541257,NO
1267,42,0.12541257,NO
1269,42,0.12541257,NO
1291,42,0.12541257,NO
1401,42,0.12541257,NO
1413,42,0.12541257,NO
1498,42,0.12541257,NO
1189,337,0.9999995,YES
26,80,0.2291667,NO
127,80,0.2291667,YES
296,80,0.2291667,NO
995,80,0.2291667,NO
1306,80,0.2291667,NO
1350,80,0.2291667,NO
1426,356,0.9999998,NO
705,357,0.9999998,NO
229,25,0.069708504,NO
434,25,0.069708504,NO
461,25,0.069708504,NO
640,25,0.069708504,NO
953,25,0.069708504,NO
962,25,0.069708504,NO
963,25,0.069708504,NO
1086,25,0.069708504,NO
1110,25,0.069708504,NO
1175,25,0.069708504,NO
1193,25,0.069708504,NO
1194,25,0.069708504,NO
1320,25,0.069708504,NO
1331,25,0.069708504,NO
1332,25,0.069708504,NO
1346,25,0.069708504,NO
1360,25,0.069708504,NO
235,33,0.09174314,NO
405,33,0.09174314,NO
599,33,0.09174314,NO
712,33,0.09174314,NO
964,33,0.09174314,NO
1105,33,0.09174314,NO
1170,33,0.09174314,NO
1190,33,0.09174314,NO
1236,33,0.09174314,NO
1299,33,0.09174314,YES
1316,33,0.09174314,NO
1347,33,0.09174314,NO
1377,33,0.09174314,NO
1437,33,0.09174314,NO
53,125,0.34507045,NO
153,125,0.34507045,NO
204,125,0.34507045,NO
664,125,0.34507045,NO
979,125,0.34507045,NO
1322,125,0.34507045,NO
1465,125,0.34507045,NO
1496,125,0.34507045,YES
504,126,0.34507045,YES
652,126,0.34507045,NO
993,126,0.34507045,NO
22,37,0.100890234,NO
228,37,0.100890234,NO
234,37,0.100890234,NO
479,37,0.100890234,NO
523,37,0.100890234,NO
530,37,0.100890234,NO
546,37,0.100890234,YES
722,37,0.100890234,NO
930,37,0.100890234,NO
1077,37,0.100890234,NO
1141,37,0.100890234,NO
1152,37,0.100890234,NO
1243,37,0.100890234,NO
1261,37,0.100890234,NO
1376,37,0.100890234,NO
1427,37,0.100890234,NO
1430,37,0.100890234,NO
1557,37,0.100890234,NO
493,295,0.7999999,NO
983,296,0.7999999,NO
1455,128,0.34507045,NO
811,299,0.7999999,NO
49,113,0.29914534,NO
51,113,0.29914534,NO
196,113,0.29914534,NO
462,113,0.29914534,YES
739,113,0.29914534,NO
788,113,0.29914534,NO
873,113,0.29914534,NO
1270,113,0.29914534,NO
1101,199,0.52577317,NO
1389,361,0.9166665,NO
371,396,0.9999997,NO
626,399,0.9999997,YES
737,401,0.9999997,YES
751,405,0.9999997,NO
753,405,0.9999997,NO
767,405,0.9999997,NO
781,405,0.9999997,NO
782,405,0.9999997,NO
789,405,0.9999997,NO
792,405,0.9999997,NO
793,405,0.9999997,NO
797,405,0.9999997,NO
810,405,0.9999997,NO
794,406,0.9999997,NO
820,406,0.9999997,NO
1107,406,0.9999997,YES
15,432,0.9999998,NO
1381,439,0.9999999,NO
698,447,0.9999998,NO
625,452,0.9999998,NO
385,454,0.9999998,YES
337,333,0.7297296,NO
525,334,0.7297296,NO
997,464,0.9999998,YES
804,474,0.9999997,YES
90,44,0.09198115,NO
94,44,0.09198115,NO
104,44,0.09198115,NO
123,44,0.09198115,YES
178,44,0.09198115,NO
298,44,0.09198115,NO
330,44,0.09198115,NO
339,44,0.09198115,NO
441,44,0.09198115,NO
522,44,0.09198115,NO
598,44,0.09198115,NO
650,44,0.09198115,NO
850,44,0.09198115,NO
854,44,0.09198115,NO
857,44,0.09198115,NO
1035,44,0.09198115,NO
1172,44,0.09198115,NO
1266,44,0.09198115,NO
1335,44,0.09198115,NO
1348,44,0.09198115,NO
1411,44,0.09198115,NO
1434,44,0.09198115,NO
1462,44,0.09198115,NO
29,95,0.19491531,NO
241,95,0.19491531,NO
556,95,0.19491531,NO
1281,95,0.19491531,NO
1289,95,0.19491531,NO
1550,95,0.19491531,NO
620,496,0.99999976,YES
774,498,0.99999976,NO
33,32,0.059907842,NO
210,32,0.059907842,NO
284,32,0.059907842,NO
314,32,0.059907842,NO
326,32,0.059907842,YES
352,32,0.059907842,NO
388,32,0.059907842,NO
411,32,0.059907842,NO
467,32,0.059907842,NO
588,32,0.059907842,NO
613,32,0.059907842,NO
623,32,0.059907842,NO
720,32,0.059907842,NO
862,32,0.059907842,NO
932,32,0.059907842,NO
1063,32,0.059907842,NO
1064,32,0.059907842,NO
1065,32,0.059907842,NO
1066,32,0.059907842,NO
1159,32,0.059907842,NO
1181,32,0.059907842,NO
1222,32,0.059907842,NO
1223,32,0.059907842,NO
1246,32,0.059907842,NO
1374,32,0.059907842,NO
1378,32,0.059907842,NO
1415,32,0.059907842,NO
166,61,0.1130435,NO
419,61,0.1130435,NO
671,61,0.1130435,NO
847,61,0.1130435,NO
972,61,0.1130435,NO
1059,61,0.1130435,NO
1127,61,0.1130435,NO
1129,61,0.1130435,NO
1205,61,0.1130435,NO
1273,61,0.1130435,NO
826,553,0.99999946,NO
801,555,0.99999946,YES
809,555,0.99999946,YES
790,560,0.9999999,NO
345,562,0.9999999,NO
817,566,0.9999999,YES
1436,569,0.9999999,YES
754,607,0.9999999,NO
59,610,0.9999999,YES
872,612,0.9999999,NO
749,626,0.9999999,NO
814,630,0.9999999,NO
791,631,0.9999999,NO
1503,422,0.6666666,YES
732,633,0.9999999,YES
783,635,0.9999999,NO
1519,672,0.9999996,NO
802,675,0.9999996,YES
861,695,0.99999964,NO
1477,700,0.99999964,YES
373,720,0.9999999,YES
656,722,0.9999999,YES
1382,734,0.9999998,YES
796,470,0.6296296,YES
803,470,0.6296296,YES
1508,764,0.99999976,NO
759,767,0.99999976,YES
805,835,0.9999998,NO
762,851,0.9999998,NO
1217,857,0.9999998,NO
752,1158,0.9999998,YES
829,1264,0.9999998,YES
770,1328,0.9999998,NO
824,1381,0.9999998,YES
757,1389,0.9999998,YES
828,1445,0.9999998,YES
343,213,0.115384765,NO
436,213,0.115384765,YES
685,213,0.115384765,NO
677,214,0.115384765,NO
1423,214,0.115384765,NO
72,216,0.115384765,NO
653,216,0.115384765,NO
673,216,0.115384765,NO
954,217,0.115384765,NO
1207,217,0.115384765,NO
1301,217,0.115384765,NO
1400,217,0.115384765,NO
1478,217,0.115384765,NO
1524,2173,0.9999999,YES
807,44114,0.9999998,YES
333,67,4.936175E-6,NO
1408,40,2.4680999E-6,NO
1399,44,2.4680999E-6,NO
117,54,2.4680999E-6,NO
286,55,2.4680999E-6,NO
364,275,9.872253E-6,NO
367,284,9.872253E-6,NO
306,315,9.872253E-6,YES
1407,79,2.4680999E-6,NO
1406,81,2.4680999E-6,NO
604,82,2.4680999E-6,YES
324,66,1.9744818E-6,NO
1402,87,2.4680999E-6,NO
492,92,2.4680999E-6,YES
105,94,2.4680999E-6,NO
114,105,2.4680999E-6,NO
111,125,2.4680999E-6,YES
1176,48,7.594179E-7,NO
328,36,5.19602E-7,NO
442,56,7.594179E-7,YES
369,48,6.1702724E-7,NO
316,56,7.051739E-7,NO
307,112,1.4103457E-6,NO
582,157,1.9744818E-6,NO
895,157,1.9744818E-6,NO
666,55,6.581623E-7,NO
75,208,2.4680999E-6,NO
308,119,1.4103457E-6,NO
689,209,2.4680999E-6,NO
882,209,2.4680999E-6,NO
1037,210,2.4680999E-6,NO
1458,210,2.4680999E-6,NO
733,211,2.4680999E-6,NO
933,211,2.4680999E-6,NO
1201,211,2.4680999E-6,YES
465,178,1.9744818E-6,YES
1533,178,1.9744818E-6,NO
327,31,3.40429E-7,NO
329,59,5.807316E-7,NO
958,69,6.581623E-7,YES
1403,263,2.4680999E-6,YES
285,271,2.4680999E-6,NO
438,184,1.6454026E-6,YES
630,184,1.6454026E-6,YES
943,184,1.6454026E-6,NO
988,184,1.6454026E-6,NO
1180,184,1.6454026E-6,NO
368,186,1.6454026E-6,NO
699,386,3.2907944E-6,NO
775,387,3.2907944E-6,NO
819,387,3.2907944E-6,NO
831,387,3.2907944E-6,NO
1002,388,3.2907944E-6,YES
1108,389,3.2907944E-6,YES
1553,391,3.2907944E-6,NO
744,393,3.2907944E-6,NO
322,68,4.936219E-7,NO
171,91,6.1702724E-7,NO
498,91,6.1702724E-7,NO
516,91,6.1702724E-7,NO
902,91,6.1702724E-7,YES
1254,91,6.1702724E-7,NO
1354,91,6.1702724E-7,NO
1494,91,6.1702724E-7,YES
192,82,5.19602E-7,NO
398,82,5.19602E-7,NO
428,82,5.19602E-7,YES
619,82,5.19602E-7,NO
940,82,5.19602E-7,NO
1019,82,5.19602E-7,NO
1490,82,5.19602E-7,NO
1527,82,5.19602E-7,NO
174,143,8.9749363E-7,NO
380,143,8.9749363E-7,NO
888,144,8.9749363E-7,NO
344,192,1.0969362E-6,YES
366,193,1.0969362E-6,YES
143,194,1.0969362E-6,NO
318,40,2.2437372E-7,NO
93,221,1.234053E-6,YES
839,604,3.2907944E-6,NO
967,168,8.9749363E-7,NO
317,89,4.7011613E-7,NO
5,65,3.40429E-7,NO
154,65,3.40429E-7,NO
200,65,3.40429E-7,NO
205,65,3.40429E-7,NO
544,65,3.40429E-7,YES
654,65,3.40429E-7,NO
668,65,3.40429E-7,NO
694,65,3.40429E-7,NO
806,65,3.40429E-7,NO
812,65,3.40429E-7,NO
846,65,3.40429E-7,NO
1047,65,3.40429E-7,NO
1083,65,3.40429E-7,NO
1113,65,3.40429E-7,NO
1154,65,3.40429E-7,NO
1253,65,3.40429E-7,NO
1493,65,3.40429E-7,YES
309,146,7.594179E-7,NO
423,281,1.4103457E-6,YES
481,102,4.936219E-7,NO
538,102,4.936219E-7,NO
982,340,1.6454026E-6,NO
938,139,6.1702724E-7,NO
543,177,7.594179E-7,YES
704,177,7.594179E-7,NO
726,177,7.594179E-7,NO
1443,177,7.594179E-7,NO
37,116,4.936219E-7,NO
101,116,4.936219E-7,YES
116,116,4.936219E-7,YES
464,116,4.936219E-7,YES
572,116,4.936219E-7,NO
593,116,4.936219E-7,NO
670,116,4.936219E-7,NO
952,116,4.936219E-7,NO
989,116,4.936219E-7,NO
1020,116,4.936219E-7,YES
452,341,1.4103457E-6,YES
19,121,4.936219E-7,NO
1220,121,4.936219E-7,NO
1457,121,4.936219E-7,NO
1492,121,4.936219E-7,NO
1500,121,4.936219E-7,YES
957,168,6.581623E-7,YES
264,90,3.40429E-7,NO
268,90,3.40429E-7,NO
377,90,3.40429E-7,YES
416,90,3.40429E-7,NO
758,878,3.2907944E-6,YES
399,111,4.1135166E-7,NO
966,111,4.1135166E-7,NO
1142,111,4.1135166E-7,NO
1525,111,4.1135166E-7,NO
472,112,4.1135166E-7,YES
561,112,4.1135166E-7,NO
936,112,4.1135166E-7,NO
1034,112,4.1135166E-7,NO
1098,112,4.1135166E-7,YES
1545,112,4.1135166E-7,NO
760,901,3.2907944E-6,NO
50,146,4.936219E-7,NO
319,80,2.5980114E-7,NO
323,80,2.5980114E-7,NO
110,193,6.1702724E-7,YES
0,78,2.4681108E-7,NO
130,78,2.4681108E-7,NO
711,78,2.4681108E-7,NO
1022,78,2.4681108E-7,NO
1351,78,2.4681108E-7,NO
136,195,6.1702724E-7,YES
259,117,3.5258716E-7,NO
1394,117,3.5258716E-7,NO
1422,117,3.5258716E-7,YES
836,1093,3.2907944E-6,YES
555,137,4.1135166E-7,NO
1510,137,4.1135166E-7,NO
390,220,6.581623E-7,NO
986,138,4.1135166E-7,NO
1330,138,4.1135166E-7,NO
1440,556,1.6454026E-6,YES
1163,209,6.1702724E-7,NO
225,149,4.292365E-7,NO
1213,149,4.292365E-7,NO
1198,150,4.292365E-7,YES
769,505,1.4103457E-6,NO
1459,505,1.4103457E-6,NO
768,506,1.4103457E-6,NO
779,506,1.4103457E-6,NO
815,509,1.4103457E-6,NO
40,123,3.40429E-7,NO
263,123,3.40429E-7,YES
252,97,2.6682278E-7,NO
375,97,2.6682278E-7,NO
512,97,2.6682278E-7,NO
533,97,2.6682278E-7,NO
748,97,2.6682278E-7,NO
1368,97,2.6682278E-7,NO
1559,97,2.6682278E-7,NO
755,513,1.4103457E-6,NO
821,513,1.4103457E-6,NO
823,513,1.4103457E-6,NO
1552,513,1.4103457E-6,YES
818,515,1.4103457E-6,NO
830,515,1.4103457E-6,NO
976,516,1.4103457E-6,NO
1,302,8.2270265E-7,NO
985,518,1.4103457E-6,YES
610,304,8.2270265E-7,NO
657,244,6.581623E-7,YES
553,306,8.2270265E-7,YES
701,134,3.290814E-7,YES
96,511,1.234053E-6,YES
182,63,1.495825E-7,NO
222,63,1.495825E-7,NO
401,63,1.495825E-7,NO
482,63,1.495825E-7,NO
592,63,1.495825E-7,NO
866,63,1.495825E-7,NO
912,63,1.495825E-7,YES
1023,63,1.495825E-7,NO
1143,63,1.495825E-7,NO
1318,63,1.495825E-7,NO
1428,63,1.495825E-7,NO
8,196,4.4874724E-7,NO
303,196,4.4874724E-7,NO
365,196,4.4874724E-7,YES
274,242,5.4846873E-7,NO
621,242,5.4846873E-7,NO
1506,242,5.4846873E-7,NO
706,243,5.4846873E-7,NO
647,244,5.4846873E-7,NO
340,741,1.6454026E-6,YES
761,751,1.6454026E-6,NO
885,411,8.9749363E-7,NO
800,754,1.6454026E-6,YES
1188,580,1.234053E-6,NO
1137,186,3.7970926E-7,NO
1540,187,3.7970926E-7,YES
370,188,3.7970926E-7,NO
692,188,3.7970926E-7,NO
1470,188,3.7970926E-7,NO
150,73,1.4734992E-7,NO
161,73,1.4734992E-7,NO
1311,73,1.4734992E-7,NO
690,189,3.7970926E-7,NO
389,190,3.7970926E-7,NO
395,190,3.7970926E-7,YES
287,79,1.5670547E-7,NO
501,79,1.5670547E-7,NO
678,79,1.5670547E-7,NO
718,79,1.5670547E-7,NO
939,79,1.5670547E-7,NO
1473,79,1.5670547E-7,YES
1017,161,3.1846585E-7,NO
38,93,1.8282304E-7,NO
112,93,1.8282304E-7,YES
251,93,1.8282304E-7,NO
260,93,1.8282304E-7,NO
563,93,1.8282304E-7,NO
742,93,1.8282304E-7,NO
1309,93,1.8282304E-7,NO
383,162,3.1846585E-7,NO
379,349,6.581623E-7,YES
560,350,6.581623E-7,NO
992,350,6.581623E-7,NO
622,351,6.581623E-7,NO
980,363,6.581623E-7,NO
637,420,7.594179E-7,YES
778,421,7.594179E-7,NO
955,274,4.936219E-7,NO
2,87,1.5670547E-7,NO
450,87,1.5670547E-7,YES
506,87,1.5670547E-7,NO
735,87,1.5670547E-7,NO
975,87,1.5670547E-7,NO
1118,87,1.5670547E-7,NO
1308,87,1.5670547E-7,NO
120,205,3.6564595E-7,NO
1447,277,4.936219E-7,NO
651,222,3.948976E-7,NO
376,223,3.948976E-7,NO
1398,200,3.5258716E-7,NO
332,280,4.936219E-7,NO
1080,280,4.936219E-7,YES
965,711,1.234053E-6,YES
772,713,1.234053E-6,NO
825,961,1.6454026E-6,YES
6,105,1.7949898E-7,NO
254,105,1.7949898E-7,NO
397,105,1.7949898E-7,NO
736,105,1.7949898E-7,NO
1071,105,1.7949898E-7,NO
1538,105,1.7949898E-7,NO
146,68,1.1479588E-7,NO
