Version,Relative path,LOC,LOC added,Avg LOC added,Max LOC added,Churn,Avg churn,Max churn,Avg chg set,Max chg set,Num. of authors,Num. of revs.,Buggy
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,144,144,144,144,144,144,144,33,33,1,1,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,98,98,98,98,98,98,33,33,1,1,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,181,25,4,9,11,2,4,56,171,2,6,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,154,87,29,71,79,26,68,68,171,2,3,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,393,280,28,111,190,19,90,38,171,3,10,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,82,41,75,75,38,75,102,171,2,2,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,533,35,5,8,14,2,7,49,171,3,7,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,603,110,14,24,34,4,11,43,171,3,8,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,0,0,0,0,0,0,0,0,0,0,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,11,6,8,1,1,1,132,171,1,2,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,11,6,8,1,1,1,132,171,1,2,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,71,14,51,679,136,675,59,171,2,5,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,234,229,46,101,25,5,23,68,171,3,5,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,5,3,4,0,0,0,102,171,2,2,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,5,5,5,0,0,0,171,171,1,1,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,4,4,4,0,0,0,171,171,1,1,yes
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,11,6,7,1,1,1,132,171,1,2,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,4,2,4,25,13,25,102,171,2,2,no
4.0.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,94,94,94,94,94,94,33,33,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,72,72,72,72,72,72,72,28,28,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,42,42,42,42,42,42,42,28,28,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,48,56,19,48,48,16,48,135,207,2,3,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,63,67,34,63,63,32,63,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,237,257,129,237,237,119,237,189,207,2,2,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,133,139,46,133,133,44,133,135,207,2,3,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,137,150,38,136,137,34,136,125,207,2,4,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,177,181,60,176,177,59,176,157,207,2,3,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,46,47,24,46,46,23,46,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,128,137,27,127,128,26,127,100,207,3,5,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,152,51,148,149,50,148,157,207,2,3,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,58,59,30,58,58,29,58,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,149,152,76,149,149,75,149,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,74,78,39,74,74,37,74,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,37,37,37,37,37,37,207,207,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,38,40,20,38,38,19,38,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,40,20,39,39,20,39,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,96,107,27,95,96,24,95,125,207,2,4,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,88,91,30,87,88,29,87,157,207,2,3,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,78,20,70,71,18,70,125,207,2,4,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,114,123,31,113,114,29,113,125,207,2,4,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,336,414,69,329,336,56,329,84,207,3,6,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,84,93,23,83,84,21,83,125,207,2,4,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,58,63,21,58,58,19,58,135,207,2,3,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,123,130,33,122,123,31,122,125,207,2,4,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,369,0,0,0,0,0,0,0,0,0,0,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,231,243,49,224,231,46,224,100,207,2,5,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,586,645,161,585,586,147,585,125,207,2,4,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,366,390,78,365,366,73,365,102,207,2,5,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,99,108,27,98,99,25,98,125,207,2,4,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,41,41,41,41,41,41,41,207,207,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,66,79,40,65,66,33,65,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,54,55,18,45,54,18,45,139,207,3,3,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,51,26,47,47,24,47,189,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,183,203,51,185,187,47,185,119,207,3,4,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,49,49,49,49,49,49,49,207,207,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,50,50,50,50,50,50,50,207,207,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,98,100,50,97,98,49,97,150,207,2,2,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,138,138,138,138,138,138,138,207,207,1,1,yes
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,43,43,43,43,43,43,43,207,207,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,42,42,42,42,42,42,42,207,207,1,1,no
4.0.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,56,56,56,56,56,56,56,207,207,1,1,yes
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,162,163,82,162,162,81,162,189,207,2,2,no
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6367,12222,6111,6127,6367,3184,6095,86,171,2,2,no
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,155,78,153,153,77,153,189,207,2,2,no
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,43,43,43,43,43,43,43,207,207,1,1,yes
4.0.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,41,42,21,41,41,21,41,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,105,155,52,104,105,35,104,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,105,148,30,103,105,21,103,107,207,3,5,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,92,126,32,91,92,23,91,122,207,3,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,151,50,100,101,34,100,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,45,45,45,45,45,45,45,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,289,290,145,289,289,145,289,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,35,18,31,32,16,31,150,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,111,111,111,111,111,111,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,36,18,35,35,18,35,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,81,81,81,81,81,81,81,207,207,1,1,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,27,27,27,27,27,27,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,28,28,28,28,28,28,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,29,30,15,29,29,15,29,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,566,600,150,561,566,142,561,118,207,3,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,64,80,40,64,64,32,64,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,30,15,29,29,15,29,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,64,65,33,64,64,32,64,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,40,20,37,37,19,37,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,68,79,40,68,68,34,68,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,154,165,55,153,154,51,153,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,72,73,37,72,72,36,72,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,385,400,67,364,385,64,364,88,207,3,6,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,78,39,76,76,38,76,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,159,163,54,158,159,53,158,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,737,886,295,736,737,246,736,157,207,2,3,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,76,38,74,74,37,74,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,94,97,32,93,94,31,93,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,22,22,22,22,22,22,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,427,439,146,426,427,142,426,157,207,2,3,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,62,62,62,62,62,62,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,59,30,58,58,29,58,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,91,96,48,91,91,46,91,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,28,14,27,27,14,27,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,79,40,77,77,39,77,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,704,742,247,703,704,235,703,157,207,2,3,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,67,34,63,63,32,63,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,37,37,37,37,37,37,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,65,33,64,64,32,64,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,127,64,124,124,62,124,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,160,167,42,159,160,40,159,125,207,2,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,41,21,36,36,18,36,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,60,30,57,58,29,57,150,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,62,62,62,62,62,62,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,130,142,36,129,130,33,129,125,207,2,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,76,38,73,74,37,73,150,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,86,29,82,83,28,82,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,74,74,74,74,74,74,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,50,25,48,48,24,48,118,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,60,61,31,60,60,30,60,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,70,76,25,70,70,23,70,135,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,183,202,51,180,183,46,180,125,207,2,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,53,53,53,53,53,53,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,452,472,118,450,452,113,450,118,207,2,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,39,39,39,39,39,39,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,82,41,78,78,39,78,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,64,65,33,64,64,32,64,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,32,16,31,31,16,31,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,61,31,57,57,29,57,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,104,111,56,104,104,52,104,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,32,32,32,32,32,32,207,207,1,1,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,279,93,226,227,76,226,157,207,2,3,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,197,208,52,187,197,49,187,119,207,3,4,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,75,81,41,75,75,38,75,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,28,28,28,28,28,207,207,1,1,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,52,54,27,52,52,26,52,189,207,2,2,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,429,506,169,428,429,143,428,157,207,2,3,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,134,67,104,104,52,104,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,35,35,35,35,35,35,207,207,1,1,yes
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,99,50,98,98,49,98,189,207,2,2,no
4.0.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,94,31,78,79,26,78,157,207,2,3,no
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,227,76,177,215,72,177,4,6,1,3,no
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,284,142,260,271,136,260,5,6,1,2,no
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,451,534,107,425,459,92,425,4,7,3,5,no
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,0,0,0,0,0,0,0,0,no
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,368,305,153,294,124,62,123,4,6,2,2,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,764,580,29,106,612,31,327,8,25,3,20,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,53,27,52,53,27,52,9,12,2,2,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,150,63,32,58,58,29,53,22,25,2,2,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,33,17,33,35,18,33,9,12,2,2,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,0,0,0,0,0,0,0,0,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,196,202,101,195,196,98,195,13,18,1,2,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,473,375,31,253,282,24,129,7,25,3,12,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,40,40,40,40,40,40,6,6,1,1,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,255,130,33,79,51,13,20,6,11,1,4,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,379,401,100,228,379,95,211,12,25,3,4,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,545,78,378,541,77,378,8,25,3,7,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,32,32,32,32,32,6,6,1,1,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,74,37,69,72,36,69,8,9,1,2,no
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,187,211,53,183,191,48,183,8,15,2,4,no
